overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,image,style
5,,True,"11 10, 2014",AO0J4Z9FJHNQV,0486448789,Christi,"This was a great little activity book. There are only a few pages, but it was awesome for a birthday party give-away and bought me quite a bit of time at a doctor's office.",This was a great little activity book,1415577600,,{'Format:': ' Paperback'}
5,,True,"10 22, 2014",A2G7033C3Z61KL,0486448789,Pamela D. Jones,Grandson loved it,Five Stars,1413936000,,{'Format:': ' Paperback'}
1,,True,"10 13, 2014",A194LPKQWHUMRI,0486448789,FBrown,Contains enough stickers to create a tiny robot. Not really worth buying.,One Star,1413158400,,{'Format:': ' Paperback'}
3,,True,"10 11, 2014",A3OCGSK51IMAU8,0486448789,PATRICIA A VOGEL,Thought it would be larger. A four year old's fingers might have trouble.  However it is a great idea.,However it is a great idea.,1412985600,,{'Format:': ' Paperback'}
5,,False,"09 17, 2014",AE11PXVIP0EAX,0486448789,digi,This little book is so cute! My kids love it. The cover of the book is a slick surface so you can peel the stickers off and start over again. The inside of the back cover has a robot base you can use to build off of if you so choose.,Getting a surprising amount of use out of this little thing,1410912000,,{'Format:': ' Paperback'}
5,,True,"09 12, 2014",A1NVBHOKOP8N9G,0486448789,Nancy Baudry,This is a small book,Five Stars,1410480000,,{'Format:': ' Paperback'}
5,,True,"09 10, 2014",A2D61RN2CV9UDH,0486448789,Amanda E. Gilmore,great,Five Stars,1410307200,,{'Format:': ' Paperback'}
5,,True,"09 6, 2014",A1NH7LYE1XIICF,0486448789,karen,a wonderful little sticker book that i put with the robot two sided puzzle in a busy bag for a 3 year old.,a wonderful little sticker book that i put with the robot ...,1409961600,,{'Format:': ' Paperback'}
5,,True,"08 30, 2014",A1RLLTUBCFQV22,0486448789,Paula the Gourmet,"This was gift for a highly intelligent 4 year old boy who is interested in Robots.  The illustrations are cute, and the peel and stick accessories are reusable.  He enjoys playing with it.",A fun activity book for 4-6 year olds,1409356800,,{'Format:': ' Paperback'}
4,,True,"08 27, 2014",A3SSAXHVN3J2YL,0486448789,Flutterby420,"Cute little book. Wish there was a little more to it, but can't beat it for the price.",Won't keep them occupied for long,1409097600,,{'Format:': ' Paperback'}
2,,True,"08 19, 2014",A2L6E8ZFLSK158,0486448789,L.Grady,"Smaller than we thought, kind of disappointed in it.",Smaller than thought,1408406400,,{'Format:': ' Paperback'}
5,,True,"08 3, 2014",A3H0AW7EAWQEWT,0486448789,Kindle Customer,Inspiring creativity!!,Fun!,1407024000,,{'Format:': ' Paperback'}
4,,True,"07 27, 2014",A2GA8TO2HJEU30,0486448789,Amazon Customer,"Added this for my son's 3rd birthday present. He had a blast creating his own robots and it lasted for nearly an hour. There are only a few pages, and it would be nice to get more stickers, but I would say it was worth the smiles.",and it would be nice to get more stickers,1406419200,,{'Format:': ' Paperback'}
2,2,True,"07 4, 2014",A3CZVHWCZACLM,0486448789,Tamara Ramsey,The book is only 4 pages and it's about the size of a 3x5 note card... not much fun at all.,Small and boring,1404432000,,{'Format:': ' Paperback'}
5,,True,"07 4, 2014",A1PUUL79303A4T,0486448789,Janet M Eppers,Very nice product.,Five Stars,1404432000,,{'Format:': ' Paperback'}
3,,False,"05 19, 2014",A2EL4KWP8JDJC3,0486448789,Jori Borchert,I was surprised at the size.  If it was on the information I missed it.  The drawings are cute.  Haven' tried it on a child yet.,Size is off,1400457600,,{'Format:': ' Paperback'}
2,,True,"03 31, 2014",A25UOSQ1II09QA,0486448789,cmeyers,"It's a bit thin, was expecting more. There is a robot in the back and you cover him with new stickers, the stickers are almost like clothes instead of actual robot parts. It would be nice if there was a section of heads, section of bases and torsos and you could combine them together to build unique robots. You are supposed to put the stickers back in the book when you are finished, I doubt that will work with my son. We will see how long this lasts, I am going to guess about 5 minutes.",A pretty thin book of 38 stickers.,1396224000,,{'Format:': ' Paperback'}
3,,True,"03 21, 2014",A1CP9G7FJPQJXY,0486448789,esophian,"i think there are 4 robots in here to build. i was expecting a lot more. oh well! gotta steer clear of the ""little"" books.","great scenes, but not many of them",1395360000,,{'Format:': ' Paperback'}
4,,True,"03 16, 2014",A3FEZU57GLQYQI,0486448789,MLewisK,Most of the Dover Little Books are high quality. I use them to get those few more dollars for free shipping. My grandsons enjoy looking to find one.  They will play with duplicates of ones  they received before.,"""Engineering fun for little ones",1394928000,,{'Format:': ' Paperback'}
5,,True,"03 8, 2014",A12EP076ETOAKP,0486448789,Kara Lobbestael,This create your own robot sticker book is exactly what I was hoping it would be!  I would definitely recommend this to any sticker collector (such as myself) or to any parent/grandparent/aunt/uncle buying this is a gift for a kid! Seven thumbs up!,Love it!,1394236800,,{'Format:': ' Paperback'}
5,,True,"03 1, 2014",A3C7G5BVYWVTTM,0486448789,M Coffin,"My four year old robot lover had fun with this.  His five year old brother loved it, too.  It didn't provide hours of entertainment, more like minutes, but it was a fun stocking stuffer and they really appreciated it.",Fun for little ones,1393632000,,{'Format:': ' Paperback'}
4,,True,"03 1, 2014",A24EI07FMP7DGH,0486448789,Amazon Customer,"Fits perfectly in a party favor bag. Really great for travelling and any kids who like stickers will love dressing up the robot. The stickers do loose their stickiness after a couple of times but since there are a couple of robot ""outfits,"" it's feel like it's worth the price. It would be nice if there was a special deal in buying in bulk.",Cute party favor item,1393632000,,{'Format:': ' Paperback'}
3,,True,"02 27, 2014",A2MRM5FWJCKK9R,0486448789,Peter,"This book is probably smaller than you think. Only a few pages, and will entertain a kid for 10-30 mins depending on their imagination. At less than $2 I can think of worse ways to spend money on a kid. Although Legos are probably a better investment because everyone loves playing with legos for years, and years.","Hey, Robots are cool!",1393459200,,{'Format:': ' Paperback'}
5,,True,"01 22, 2014",A148Y89ISWOPLD,0486448789,j,"My 3 year old niece loves robots. She loved playing with this sticker book. It's a small pocket type book - they are inexpensive, I would advise buying more than one. Great for entertaining them on trips, outings etc.",Fun for a 3 year old,1390348800,,{'Format:': ' Paperback'}
4,,True,"12 20, 2013",A3G8TUSMOASPSB,0486448789,TxChik,"I added this to a birthday present for my 3-year old nephew. He loved it, but I was surprised at how small this was. In the back, there is a picture of a robot, and you ""dress"" him using the stickers.","Nice, but very small",1387497600,,{'Format:': ' Paperback'}
5,,True,"12 17, 2013",A2X3URUQBF9EU4,0486448789,Pat,If you have a child interested in robots this is a fun activity for them.  It allows the child to build a robot with colorful stickers.,This is a little sticker book for a little kid?,1387238400,,{'Format:': ' Paperback'}
5,,True,"12 9, 2013",A24VPJFSMGU686,0486448789,Holly,"This is a VERY small book, but for $2, it was a fun 10 minute activity for my robot loving 3 year old.",Cute,1386547200,,{'Format:': ' Paperback'}
5,,True,"11 26, 2013",ASIJ3I1CRGQD6,0486448789,OP,"Very interesting. Is creative, increase knowledge and hours of entertainment. Bought for my grandson for Christmas. I know that he will enjoy it very much.",Hours of entertaintment.,1385424000,,{'Format:': ' Paperback'}
5,,True,"11 24, 2013",A9CU9PW2VQT8Q,0486448789,Ms. Mary,"This was a great little book for my Robot ""Boy's Night"" Party. Loved the robot craft in the back of the book:) Great price!",Robot Time,1385251200,,{'Format:': ' Paperback'}
4,,True,"11 16, 2013",A1V5E2LYHO5EO4,0486448789,Becky,I bought this as a Christmas gift for my grandson.  Its a sticker book. So how can I go wrong with this gift.,Stickers,1384560000,,{'Format:': ' Paperback'}
2,,True,"10 18, 2013",A3JR8YFXZQQBU0,0486448789,Amazon Customer,Not sure why there are so many rave reviews for this product. It is literally the size of an index card and only about 4 pages long (some activity book!) The stickers are bright and colorful but there are only enough to make about 3-4 sticker robots. You could probably find something similar at the dollar store.,Smallest Activity book EVER,1382054400,,{'Format:': ' Paperback'}
1,,True,"09 5, 2013",A18MG1GPSEAPE9,0486448789,Amazon Customer,but definitly NOT...  tiny book..  make robot with stickers that comes inside... whoo whoo big deal wow faint wow...  thats how bad,i thought wow,1378339200,,{'Format:': ' Paperback'}
5,,True,"09 3, 2013",A2T4SJTJAQ5AIN,0486448789,a cook,"Lots of ""parts"" stickers to customize your robot.  There is a sticky page that you can use to build the robot or you can just put them on paper.",fun activity for the kids,1378166400,,{'Format:': ' Paperback'}
5,,True,"08 7, 2013",APNPNMZUM3E31,0486448789,S. Carter,"I am using these little sticker books as party favors for my son's birthday partyl. He will have a robot party. These books complement the theme quite nicely.

Why buy cheap plastic toys as party favors? They will just end up broken and in the trash a couple of days later.

I enjoy these mini-Dover books. When the kids need a quiet activity, I pull them out. I carry couple of them with me in my purse/diaper bag. The kids will use them in restaurants or at church.",Dover products are top notch!,1375833600,,{'Format:': ' Paperback'}
4,,True,"07 11, 2013",A373NAFXSSBQO1,0486448789,Jolene P.,"We bought this to give to young children that attended our wedding. Kid's ranged from 4-10 years old. It would have been to have multiple robots to decorate, but the price of the book and actually the small size came in handy for us - perfect to give out to kids and fit nicely in a little treat box for them. This is great for a little gift to make a child feel special - and to keep them occupied for a bit!",Great for a gift!,1373500800,,{'Format:': ' Paperback'}
5,,True,"05 20, 2013",A1WM6JPPSVAUIK,0486448789,Amazon Customer,"This book is small in size and probably best for 4 to 5 years old due to having to piece the robots together without knowing what a robot is.  My 3.5 year old didn't show much interest in it other than them being stickers.  However, I saved it and he will more than likely go for it in a year or two.",Small sized...,1369008000,,{'Format:': ' Paperback'}
